control,layer,val_r2,val_pearson_r,val_mse,test_r2,test_pearson_r,test_mse
permuted_alignment,14,-1.075129652411139,0.015869858351490285,1.1482445492007993,-0.8980581187593313,0.10497463337473649,0.9841578598110297
permuted_alignment,15,-1.161853470986797,-0.019671941868951593,1.1962319854796235,-0.8472712002620506,0.08589230962336884,0.9578244485626155
permuted_alignment,16,-1.1149068582865973,0.010863688976781685,1.17025472084278,-0.9803658741210979,0.022664718756185993,1.0268350695139836
permuted_alignment,17,-1.077712306930077,0.022779916140853004,1.1496736256782105,-0.8509675953095017,0.07630867925011442,0.9597410580715453
permuted_alignment,18,-1.1014589090705464,-0.0008034839936743648,1.1628134824761471,-0.8269706703197337,0.08280826183067247,0.9472984662949494
permuted_alignment,19,-1.1021780524363902,-0.008507662062482442,1.1632114106002835,-0.8853547976713312,0.07267671466623407,0.977571089273871
permuted_alignment,20,-0.9103637575395938,0.01420275690547397,1.0570735997323564,-0.8254759132589586,0.09347257813799673,0.9465234231625339
permuted_alignment,21,-0.9339841894196013,-0.0050494259040593376,1.0701436419460915,-0.7573420970139819,0.10471346953652393,0.9111955108537978
permuted_alignment,22,-0.9430809209999487,0.0168359854972641,1.0751771936764811,-0.9275973523727405,0.050257937105371776,0.9994741816065041
permuted_alignment,23,-0.949780178322885,0.01630139886436431,1.0788841358888952,-0.94297642412037,0.05571775417965356,1.0074483496192943
permuted_alignment,24,-1.0062044109620731,-0.009424928917014226,1.1101057116085165,-0.7797686786868177,0.10375268814744104,0.9228238674377586
