layer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
10,nan,-0.03760639520393175,0.014919866524553977,0.04984576387438691,0.05715931019412682,0.14689702982924935,0.17734339334243704,0.236945609337817,0.3377629377420401,0.56863773612621,0.9999999999999998,0.5426720615663074,0.37076454938312736,0.23894517987323857,0.16690090099789243,0.0863840284261129,0.05024652358897487,0.071322903336403,0.05015224344080375,0.04464624337332635,0.023672163184467868,0.02715678825845797,0.02962464038271203,0.014154837210157804,-0.02883440568560075
11,nan,-0.006223031208195513,0.00644254130852024,0.043511745902458564,0.03614121377546918,0.08850613744390606,0.12594713124203627,0.16721305528911154,0.22503116793180464,0.3618694388554561,0.5426720615663074,0.9999999999999998,0.6016853137814479,0.36271391842501916,0.2684803991339477,0.15270081475814726,0.11048410502557149,0.0945196245842529,0.07189880588842396,0.057791888145004765,0.04646003562605435,0.059815837752568046,0.030241770414377325,0.042280517661938785,0.011947960300061736
12,nan,-0.009207834202515464,0.011125584059425472,0.0632180153060529,0.05760614617464112,0.08696138967235315,0.12009296066080957,0.11291676540852415,0.19512912748394673,0.2767633035019352,0.37076454938312736,0.6016853137814479,1.0000000000000004,0.5669336909608749,0.3417382981294492,0.18385623074882443,0.11908434623107643,0.09417820322171797,0.06780535663176725,0.0612797627785288,0.0444526245377906,0.05368973930995149,0.04677367563880042,0.04342909991356002,0.010124522711811915
13,nan,-0.005363108925858359,-0.001855918148514192,0.07133950879018054,0.06096448571286739,0.08306368969652014,0.10529772907912838,0.10772357641797872,0.14509309097642148,0.19317902207671644,0.23894517987323857,0.36271391842501916,0.5669336909608749,1.0,0.5492625295170646,0.31384702233794115,0.21051436863855744,0.16302294892681052,0.11554157382461858,0.11172061570226316,0.07506613522399548,0.08381173354895338,0.07333788903927799,0.04159093225718677,0.007191101325340456
14,nan,-0.024112253772353653,-0.022978425070706604,0.07138208802062856,0.05819505006820419,0.08903335908131699,0.09106587580685858,0.08967896808518243,0.11127617554241409,0.13624410367497672,0.16690090099789243,0.2684803991339477,0.3417382981294492,0.5492625295170646,0.9999999999999999,0.5324087127871924,0.32496431544620674,0.26068506760221666,0.23606083344201456,0.21597218822060107,0.13448670408742072,0.13836697112250168,0.11395064219148265,0.09044728478154872,0.033693687318919016
15,nan,-0.05575557936786388,-0.04732454804259106,0.03510727460838698,0.03126221202585006,0.0413287293508197,0.06184345068681075,0.04515906426848906,0.05559447841391428,0.046839693912005126,0.0863840284261129,0.15270081475814726,0.18385623074882443,0.31384702233794115,0.5324087127871924,1.0000000000000002,0.5590467444963212,0.42793515930853826,0.3558258510011301,0.28901169439452923,0.20918662813648975,0.19212882652307264,0.16541575373305661,0.15091368250500858,0.09028671139071666
16,nan,-0.047940485162356834,-0.046663616849749616,0.04892732610273432,0.046206020899654775,0.031149575365430254,0.05332815013871477,0.05043723813243138,0.05400217587106711,0.0353830604288584,0.05024652358897487,0.11048410502557149,0.11908434623107643,0.21051436863855744,0.32496431544620674,0.5590467444963212,0.9999999999999997,0.7192753904775779,0.5754323841152844,0.4611247903147915,0.36267629052866934,0.32401136651834156,0.3032130181988233,0.26173984207468504,0.18895136931471174
17,nan,-0.028946607204827574,-0.0231115277016544,0.023336854812958607,0.013843838435745597,0.014878819485213982,0.0070592781631736755,0.024062186494149138,0.043339572150266174,0.03402154358218146,0.071322903336403,0.0945196245842529,0.09417820322171797,0.16302294892681052,0.26068506760221666,0.42793515930853826,0.7192753904775779,1.0000000000000004,0.7795822461010982,0.6117796025955089,0.43675345208543764,0.38659509783889956,0.3478405587894252,0.3035037699326519,0.22045576410190396
18,nan,-0.023131024811514946,-0.02300944486245239,0.022168601905474566,0.02031572914763674,-0.0021404212921002797,-0.007724237685213643,0.0019639626811090004,0.028620620100869396,0.02762618703313433,0.05015224344080375,0.07189880588842396,0.06780535663176725,0.11554157382461858,0.23606083344201456,0.3558258510011301,0.5754323841152844,0.7795822461010982,0.9999999999999999,0.7578439016861441,0.5276928338429345,0.45546727675539256,0.40266715834912326,0.3543060804270391,0.2514826590845415
19,nan,-0.03302137275228462,-0.02037150387737406,0.006356740748864775,0.024200995471624458,0.0004397878148850909,-0.0027439504058137873,0.02751116769821247,0.03910057932094131,0.010648315227325247,0.04464624337332635,0.057791888145004765,0.0612797627785288,0.11172061570226316,0.21597218822060107,0.28901169439452923,0.4611247903147915,0.6117796025955089,0.7578439016861441,1.0000000000000004,0.6484250836011739,0.5609249530721716,0.4866862927536362,0.40049088368340424,0.28977509796173784
